,longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,bedrooms_per_room,population_per_household,rooms_per_household,ocean_proximity_<1H OCEAN,ocean_proximity_INLAND,ocean_proximity_ISLAND,ocean_proximity_NEAR BAY
8597,,,,,,,,5.9619,335900.0,0.1943419434194342,2.4527162977867203,4.907444668008048,1.0,0.0,0.0,0.0
8598,,,,,,,,4.7404,295800.0,0.21564733915806195,2.1791338582677167,4.956692913385827,1.0,0.0,0.0,0.0
8599,,,,,,,,4.9375,293000.0,0.2289012738853503,2.34375,4.617647058823529,1.0,0.0,0.0,0.0
8600,,,,,,,,6.02,304200.0,0.1955085865257596,2.5602836879432624,5.368794326241135,1.0,0.0,0.0,0.0
8601,,,,,,,,4.5357,334200.0,0.19609004739336494,2.4801223241590216,5.162079510703364,1.0,0.0,0.0,0.0
8602,,,,,,,,4.675,316900.0,0.21469173589855706,2.3626609442060085,4.907725321888412,1.0,0.0,0.0,0.0
8603,,,,,,,,5.5771,345500.0,0.19940769990128332,2.519503546099291,5.388297872340425,1.0,0.0,0.0,0.0
8604,,,,,,,,4.4828,340700.0,0.20229007633587787,2.441904761904762,4.9904761904761905,1.0,0.0,0.0,0.0
8605,,,,,,,,3.9868,281900.0,0.2689463955637708,2.1281138790035588,3.8505338078291813,1.0,0.0,0.0,0.0
8606,,,,,,,,3.4208,290000.0,0.25591296121097445,2.41635687732342,3.929368029739777,1.0,0.0,0.0,0.0
8607,,,,,,,,5.0114,338600.0,0.19276629570747217,2.605080831408776,5.810623556581986,1.0,0.0,0.0,0.0
8608,,,,,,,,3.5048,294000.0,0.24974200206398348,2.26657060518732,4.188760806916426,1.0,0.0,0.0,0.0
8609,,,,,,,,5.5456,297400.0,0.2041392285983067,2.4110854503464205,4.909930715935335,1.0,0.0,0.0,0.0
8610,,,,,,,,5.0784,295900.0,0.17760180995475114,2.7655172413793103,6.096551724137931,1.0,0.0,0.0,0.0
8611,,,,,,,,5.543,305900.0,0.18498659517426275,3.1887417218543046,6.175496688741722,1.0,0.0,0.0,0.0
8612,,,,,,,,4.119,324000.0,0.2163873370577281,2.3497164461247637,5.0756143667296785,1.0,0.0,0.0,0.0
8613,,,,,,,,6.5755,359900.0,0.18097320940404593,2.502808988764045,5.137640449438202,1.0,0.0,0.0,0.0
8614,,,,,,,,4.9821,292900.0,0.24524211033485907,2.2205405405405405,4.4875675675675675,1.0,0.0,0.0,0.0
8615,,,,,,,,5.7415,321900.0,0.20745252597635255,2.5162950257289878,4.787307032590052,1.0,0.0,0.0,0.0
8616,,,,,,,,5.8518,337900.0,0.17511520737327188,2.4289156626506023,5.751807228915663,1.0,0.0,0.0,0.0
8617,,,,,,,,7.521,340400.0,0.17680896155010598,2.335676625659051,5.804920913884007,1.0,0.0,0.0,0.0
8618,,,,,,,,6.4242,365500.0,0.17355371900826447,2.6325036603221084,6.200585651537335,1.0,0.0,0.0,0.0
8619,,,,,,,,6.7613,352700.0,0.1704341585934697,2.6621621621621623,6.277027027027027,1.0,0.0,0.0,0.0
8620,,,,,,,,6.3021,333800.0,0.1792573623559539,2.4206642066420665,5.763837638376383,1.0,0.0,0.0,0.0
8621,,,,,,,,7.674,329300.0,0.1749156355455568,2.7515151515151515,5.387878787878788,1.0,0.0,0.0,0.0
8622,,,,,,,,6.9021,337600.0,0.18615153035624687,2.542936288088643,5.520775623268698,1.0,0.0,0.0,0.0
8623,,,,,,,,4.8611,456100.0,0.18938885157824042,2.751851851851852,5.514814814814815,1.0,0.0,0.0,0.0
8624,,,,,,,,5.0602,453700.0,0.1721311475409836,2.6775244299674266,5.960912052117264,1.0,0.0,0.0,0.0
8625,,,,,,,,7.6685,474300.0,0.15504807692307693,2.717821782178218,6.178217821782178,1.0,0.0,0.0,0.0
8626,,,,,,,,6.077,472700.0,0.18601115053218448,2.4434782608695653,5.718840579710145,1.0,0.0,0.0,0.0
8627,,,,,,,,5.9683,495500.0,0.1726307510813999,2.639423076923077,6.112980769230769,1.0,0.0,0.0,0.0
8628,,,,,,,,8.1513,500001.0,0.1685082872928177,2.3436293436293436,5.590733590733591,1.0,0.0,0.0,0.0
8629,,,,,,,,6.0441,470000.0,0.17048145224940806,2.7277486910994764,6.633507853403142,1.0,0.0,0.0,0.0
8630,,,,,,,,4.75,442100.0,0.17712914834066373,2.443127962085308,5.92654028436019,1.0,0.0,0.0,0.0
8631,,,,,,,,7.2651,500001.0,0.15949702183984116,2.5870445344129553,6.117408906882591,1.0,0.0,0.0,0.0
8632,,,,,,,,9.3399,500001.0,0.13869086195722619,2.53475935828877,8.251336898395722,1.0,0.0,0.0,0.0
8633,,,,,,,,7.5,500001.0,0.1688533941814033,2.2363636363636363,6.374545454545455,1.0,0.0,0.0,0.0
8634,,,,,,,,6.3403,500001.0,0.19814814814814816,2.048076923076923,5.1923076923076925,1.0,0.0,0.0,0.0
8635,,,,,,,,8.0015,500001.0,0.180188679245283,2.2653061224489797,5.408163265306122,1.0,0.0,0.0,0.0
8636,,,,,,,,7.9614,500001.0,0.18017656500802567,2.3638443935926774,5.702517162471396,1.0,0.0,0.0,0.0
8637,,,,,,,,5.2533,500001.0,0.2745945945945946,1.6343612334801763,4.07488986784141,1.0,0.0,0.0,0.0
8638,,,,,,,,7.0842,500001.0,0.20938137321549966,1.8863636363636365,5.571969696969697,1.0,0.0,0.0,0.0
8639,,,,,,,,6.822,500001.0,0.20425029515938606,2.023529411764706,4.982352941176471,0.0,0.0,0.0,0.0
8640,,,,,,,,5.2276,434500.0,0.2146901072705602,2.0107604017216643,4.814921090387374,1.0,0.0,0.0,0.0
8641,,,,,,,,5.9683,394600.0,0.19582463465553235,2.4817351598173514,5.468036529680365,1.0,0.0,0.0,0.0
8642,,,,,,,,7.1264,500001.0,0.2430167597765363,1.9285714285714286,4.261904761904762,0.0,0.0,0.0,0.0
8643,,,,,,,,6.2356,472700.0,0.224934036939314,1.9388379204892967,4.636085626911315,1.0,0.0,0.0,0.0
8644,,,,,,,,6.435,479500.0,0.22156045265038712,1.8675324675324676,4.361038961038961,1.0,0.0,0.0,0.0
8645,,,,,,,,5.2319,500001.0,0.1797331109257715,2.3239795918367347,6.11734693877551,1.0,0.0,0.0,0.0
8646,,,,,,,,6.3231,500001.0,0.23745819397993312,1.7838983050847457,4.434322033898305,1.0,0.0,0.0,0.0
8647,,,,,,,,5.0976,469800.0,0.24992050874403815,1.8596973865199449,4.325997248968363,1.0,0.0,0.0,0.0
8648,,,,,,,,5.3816,500001.0,0.23154516276937184,2.0488322717622083,4.630573248407643,1.0,0.0,0.0,0.0
8649,,,,,,,,5.687,392400.0,0.18720880982634477,2.0938215102974826,5.4027459954233406,1.0,0.0,0.0,0.0
8650,,,,,,,,6.1404,368400.0,0.21110804089527493,2.1989860583016476,4.58681875792142,1.0,0.0,0.0,0.0
8651,,,,,,,,4.8971,400700.0,0.24392288348700755,2.028169014084507,4.200704225352113,1.0,0.0,0.0,0.0
8652,,,,,,,,5.1677,380800.0,0.264945652173913,1.839098954143202,4.1448109412711185,1.0,0.0,0.0,0.0
8653,,,,,,,,5.6017,430000.0,0.2556354916067146,1.8793456032719837,4.263803680981595,1.0,0.0,0.0,0.0
8654,,,,,,,,4.7105,500001.0,0.2668752793920429,1.7934990439770555,4.277246653919694,1.0,0.0,0.0,0.0
8655,,,,,,,,5.0322,435000.0,0.30113636363636365,1.8452655889145497,3.6581986143187066,0.0,0.0,0.0,0.0
8656,,,,,,,,4.9384,378100.0,0.2094808126410835,2.407909604519774,5.005649717514125,1.0,0.0,0.0,0.0
8657,,,,,,,,5.5843,384600.0,0.20634022077554487,2.425625920471281,5.203240058910162,1.0,0.0,0.0,0.0
8658,,,,,,,,5.7128,366200.0,0.19917676652183855,2.220873786407767,5.307038834951456,1.0,0.0,0.0,0.0
8659,,,,,,,,4.425,336400.0,0.3248407643312102,1.5947456679709335,3.422582448295137,0.0,0.0,0.0,0.0
8660,,,,,,,,4.3594,349000.0,0.23540372670807452,1.964809384164223,4.721407624633431,1.0,0.0,0.0,0.0
8661,,,,,,,,5.4968,379800.0,0.19896103896103895,2.360787824529991,5.170098478066249,1.0,0.0,0.0,0.0
8662,,,,,,,,4.4615,384800.0,0.21938325991189428,2.053742802303263,4.357005758157389,1.0,0.0,0.0,0.0
8663,,,,,,,,5.1626,432700.0,0.18566775244299674,2.4980237154150196,6.067193675889328,1.0,0.0,0.0,0.0
8664,,,,,,,,6.0382,355300.0,0.1976298361798536,2.150557620817844,5.33271375464684,1.0,0.0,0.0,0.0
8665,,,,,,,,5.137,348600.0,0.2313915857605178,1.8241965973534973,4.67296786389414,1.0,0.0,0.0,0.0
8666,,,,,,,,5.145,420200.0,0.2595874959716403,1.6677989130434783,4.216032608695652,0.0,0.0,0.0,0.0
8667,,,,,,,,5.637,500001.0,0.2597590361445783,1.8381502890173411,3.998073217726397,0.0,0.0,0.0,0.0
8668,,,,,,,,4.5817,500001.0,0.26740460238858144,1.8429951690821256,4.146135265700483,0.0,0.0,0.0,0.0
8669,,,,,,,,4.6048,500001.0,0.29071969696969696,1.6480836236933798,3.6794425087108014,0.0,0.0,0.0,0.0
8670,,,,,,,,4.5687,381200.0,0.21563055062166964,2.1970443349753697,4.622331691297209,1.0,0.0,0.0,0.0
8671,,,,,,,,5.1589,439200.0,0.20406157877497544,2.225806451612903,5.183361629881155,0.0,0.0,0.0,0.0
8672,,,,,,,,6.0308,416700.0,0.17981790591805766,2.431111111111111,5.857777777777778,0.0,0.0,0.0,0.0
8673,,,,,,,,4.5179,427200.0,0.21096654275092938,2.178743961352657,5.1980676328502415,1.0,0.0,0.0,0.0
8674,,,,,,,,2.4219,260700.0,0.2352119236143456,2.753012048192771,4.311244979919679,1.0,0.0,0.0,0.0
8675,,,,,,,,5.3244,271900.0,0.2024980069093808,2.7168508287292816,5.197513812154696,1.0,0.0,0.0,0.0
8676,,,,,,,,4.3036,282100.0,0.18646864686468648,2.595611285266458,5.699059561128527,1.0,0.0,0.0,0.0
8677,,,,,,,,5.5538,280300.0,0.18912922906267332,2.843843843843844,5.414414414414415,1.0,0.0,0.0,0.0
8678,,,,,,,,6.4781,269000.0,0.181169757489301,2.8764940239043826,5.585657370517929,1.0,0.0,0.0,0.0
8679,,,,,,,,3.1505,270000.0,0.23922413793103448,2.066666666666667,4.266666666666667,1.0,0.0,0.0,0.0
8680,,,,,,,,3.2417,283300.0,0.27222659323367426,2.3507246376811595,3.684057971014493,1.0,0.0,0.0,0.0
8681,,,,,,,,3.9167,265600.0,0.18370165745856354,2.8045112781954886,5.443609022556391,1.0,0.0,0.0,0.0
8682,,,,,,,,3.6988,266600.0,0.2579804560260586,2.340347666971638,4.213174748398902,1.0,0.0,0.0,0.0
8683,,,,,,,,3.8657,298400.0,0.23286354900704676,2.6363636363636362,4.3664335664335665,1.0,0.0,0.0,0.0
8684,,,,,,,,4.7543,296300.0,0.20758661887694146,2.472,5.3568,1.0,0.0,0.0,0.0
8685,,,,,,,,6.6632,325200.0,0.16094516272848863,2.9857954545454546,6.372159090909091,1.0,0.0,0.0,0.0
8686,,,,,,,,4.6563,291700.0,0.1945480631276901,2.642526964560863,5.36979969183359,1.0,0.0,0.0,0.0
8687,,,,,,,,5.6254,283800.0,0.16974789915966387,2.8720379146919433,5.639810426540285,1.0,0.0,0.0,0.0
8688,,,,,,,,4.6406,255900.0,0.2029934518241347,2.8349056603773586,5.0424528301886795,1.0,0.0,0.0,0.0
8689,,,,,,,,4.2614,267100.0,0.1829652996845426,3.0248138957816377,5.506203473945409,1.0,0.0,0.0,0.0
8690,,,,,,,,6.4891,278100.0,0.17227456258411844,2.81021897810219,5.423357664233577,1.0,0.0,0.0,0.0
8691,,,,,,,,6.4391,252300.0,0.18181818181818182,2.89247311827957,5.32258064516129,1.0,0.0,0.0,0.0
8692,,,,,,,,6.0335,255400.0,0.1925601750547046,2.9827586206896552,5.252873563218391,1.0,0.0,0.0,0.0
8693,,,,,,,,6.3992,259600.0,0.1873536299765808,3.1533333333333333,5.693333333333333,1.0,0.0,0.0,0.0
8694,,,,,,,,4.0,248600.0,0.20585457979225685,2.7365853658536587,5.1658536585365855,1.0,0.0,0.0,0.0
8695,,,,,,,,5.259,279400.0,0.16194331983805668,3.0904255319148937,5.912234042553192,1.0,0.0,0.0,0.0
8696,,,,,,,,5.4791,285900.0,0.1771694214876033,2.913294797687861,5.595375722543353,1.0,0.0,0.0,0.0
8697,,,,,,,,5.3743,286500.0,0.1919945725915875,2.7576335877862594,5.625954198473282,1.0,0.0,0.0,0.0
8698,,,,,,,,4.5833,261300.0,0.20140845070422536,3.0551724137931036,4.896551724137931,1.0,0.0,0.0,0.0
8699,,,,,,,,5.5,279600.0,0.17711654268508678,2.958592132505176,5.84472049689441,1.0,0.0,0.0,0.0
8700,,,,,,,,3.6169,257000.0,0.24967658473479948,2.4273049645390072,4.111702127659575,1.0,0.0,0.0,0.0
8701,,,,,,,,3.9732,281500.0,0.22313253012048193,2.726457399103139,4.6524663677130045,1.0,0.0,0.0,0.0
8702,,,,,,,,4.3859,271300.0,0.22487143525011688,2.3229665071770333,5.117224880382775,1.0,0.0,0.0,0.0
8703,,,,,,,,6.2778,309700.0,0.16143497757847533,2.924901185770751,6.169960474308301,1.0,0.0,0.0,0.0
8704,,,,,,,,5.3131,314100.0,0.1840175953079179,2.726530612244898,5.56734693877551,1.0,0.0,0.0,0.0
8705,,,,,,,,5.269,331900.0,0.16417910447761194,2.9264069264069263,6.090909090909091,1.0,0.0,0.0,0.0
8706,,,,,,,,5.399,358500.0,0.18682566723452584,2.933130699088146,5.35258358662614,1.0,0.0,0.0,0.0
8707,,,,,,,,5.8972,350900.0,0.19416941694169418,2.6573208722741435,5.663551401869159,1.0,0.0,0.0,0.0
8708,,,,,,,,5.7422,330700.0,0.1745396317053643,2.7242990654205608,5.836448598130841,1.0,0.0,0.0,0.0
8709,,,,,,,,5.0,354200.0,0.16440677966101694,3.169550173010381,6.124567474048443,1.0,0.0,0.0,0.0
8710,,,,,,,,5.6426,348200.0,0.16506410256410256,2.9783783783783786,6.745945945945946,1.0,0.0,0.0,0.0
8711,,,,,,,,4.8906,334400.0,0.16546762589928057,3.1187214611872145,6.34703196347032,1.0,0.0,0.0,0.0
8712,,,,,,,,5.2799,332600.0,0.17914831130690162,2.8125,5.3203125,1.0,0.0,0.0,0.0
8713,,,,,,,,6.1599,341200.0,0.16728778467908903,3.0869565217391304,5.833333333333333,1.0,0.0,0.0,0.0
8714,,,,,,,,6.1133,349300.0,0.18139963167587478,3.221518987341772,6.8734177215189876,1.0,0.0,0.0,0.0
8715,,,,,,,,5.785,395300.0,0.1775168979011028,2.5143706640237857,5.5718533201189295,1.0,0.0,0.0,0.0
8716,,,,,,,,3.5414,354700.0,0.28021015761821366,2.0386144236229415,3.728847245883021,1.0,0.0,0.0,0.0
8717,,,,,,,,3.703,361300.0,0.28776325344952797,2.3481324876673715,3.8816067653276956,1.0,0.0,0.0,0.0
8718,,,,,,,,6.3974,410000.0,0.1600218459858001,2.6612111292962357,5.9934533551554825,1.0,0.0,0.0,0.0
8719,,,,,,,,5.3773,379000.0,0.1864406779661017,2.827338129496403,5.836330935251799,1.0,0.0,0.0,0.0
8720,,,,,,,,6.1187,342000.0,0.1751361161524501,3.0348837209302326,6.406976744186046,1.0,0.0,0.0,0.0
8721,,,,,,,,5.1984,353600.0,0.18072289156626506,3.1433333333333335,5.533333333333333,1.0,0.0,0.0,0.0
8722,,,,,,,,5.7654,343000.0,0.17691819911223844,2.7116788321167884,5.755474452554744,1.0,0.0,0.0,0.0
8723,,,,,,,,4.9583,342800.0,0.1796875,3.0,5.4969325153374236,1.0,0.0,0.0,0.0
8724,,,,,,,,5.9143,343400.0,0.1792452830188679,2.9723502304147464,6.350230414746544,1.0,0.0,0.0,0.0
8725,,,,,,,,5.6013,350200.0,0.1722065063649222,2.936734693877551,5.771428571428571,1.0,0.0,0.0,0.0
8726,,,,,,,,4.7308,353400.0,0.17149958574979288,2.8215962441314555,5.666666666666667,1.0,0.0,0.0,0.0
8727,,,,,,,,6.7105,339000.0,0.18732153055396916,2.5356037151702786,5.421052631578948,1.0,0.0,0.0,0.0
8728,,,,,,,,5.5023,286400.0,0.20547630004601933,2.08957590170432,5.167657550535077,1.0,0.0,0.0,0.0
8729,,,,,,,,3.5073,234800.0,0.24475524475524477,2.5121621621621624,4.251351351351351,1.0,0.0,0.0,0.0
8730,,,,,,,,3.625,270700.0,0.25508521165475534,2.518867924528302,4.290094339622642,1.0,0.0,0.0,0.0
8731,,,,,,,,3.8456,318900.0,0.21508962067528137,2.2568093385214008,4.667315175097277,1.0,0.0,0.0,0.0
8732,,,,,,,,1.6228,376100.0,0.28263795423956933,2.3793103448275863,3.9416445623342176,1.0,0.0,0.0,0.0
8733,,,,,,,,2.775,225000.0,0.4468390804597701,1.6324786324786325,2.9743589743589745,1.0,0.0,0.0,0.0
8734,,,,,,,,2.9375,273000.0,0.2577671560259474,2.5076687116564416,4.492331288343558,1.0,0.0,0.0,0.0
8735,,,,,,,,3.402,279900.0,0.23512420566146736,2.717142857142857,4.945714285714286,1.0,0.0,0.0,0.0
8736,,,,,,,,5.2363,310000.0,0.20833333333333334,2.5239808153477217,4.546762589928058,1.0,0.0,0.0,0.0
8737,,,,,,,,4.1406,323700.0,0.19335759781619655,2.6605504587155964,5.041284403669724,1.0,0.0,0.0,0.0
8738,,,,,,,,5.4925,361700.0,0.1739872068230277,3.169761273209549,6.220159151193634,1.0,0.0,0.0,0.0
8739,,,,,,,,4.1169,362600.0,0.18975139523084728,2.361462728551336,5.544303797468355,1.0,0.0,0.0,0.0
8740,,,,,,,,4.3056,336000.0,0.20078962210941906,2.571022727272727,5.036931818181818,1.0,0.0,0.0,0.0
8741,,,,,,,,4.4271,382100.0,0.1979126401236954,2.3948919449901767,5.082514734774067,1.0,0.0,0.0,0.0
8742,,,,,,,,7.0935,379500.0,0.16028708133971292,3.1746835443037975,6.349367088607595,1.0,0.0,0.0,0.0
8743,,,,,,,,4.8438,346200.0,0.207749766573296,2.7014218009478674,5.075829383886256,1.0,0.0,0.0,0.0
8744,,,,,,,,4.7062,357000.0,0.17983909133932796,3.0805555555555557,5.8694444444444445,1.0,0.0,0.0,0.0
8745,,,,,,,,6.5861,417800.0,0.16705419424074405,3.007454739084132,5.954206602768903,1.0,0.0,0.0,0.0
8746,,,,,,,,5.0814,446800.0,0.19918601867368926,2.6907477820025347,5.29404309252218,1.0,0.0,0.0,0.0
8747,,,,,,,,4.0708,328900.0,0.22526676327229614,2.091743119266055,4.6428134556574925,1.0,0.0,0.0,0.0
8748,,,,,,,,6.2247,339000.0,0.1743273542600897,3.0750853242320817,6.088737201365188,1.0,0.0,0.0,0.0
8749,,,,,,,,5.878,387800.0,0.15891195418754475,2.9909297052154193,6.3356009070294785,1.0,0.0,0.0,0.0
8750,,,,,,,,6.0176,352700.0,0.1814859926918392,2.6533018867924527,5.808962264150943,1.0,0.0,0.0,0.0
8751,,,,,,,,6.256,366900.0,0.1630794701986755,2.88860103626943,6.259067357512953,1.0,0.0,0.0,0.0
8752,,,,,,,,5.7765,339500.0,0.17266851338873498,2.7914438502673797,5.791443850267379,1.0,0.0,0.0,0.0
8753,,,,,,,,3.3565,360800.0,0.25416182733255904,2.2098466505246166,4.169491525423729,1.0,0.0,0.0,0.0
8754,,,,,,,,6.1359,330000.0,0.22388059701492538,4.454545454545454,6.090909090909091,1.0,0.0,0.0,0.0
8755,,,,,,,,4.5592,378800.0,0.22362309223623092,2.29320987654321,4.651234567901234,1.0,0.0,0.0,0.0
8756,,,,,,,,5.1778,359900.0,0.19047619047619047,2.8511326860841426,5.097087378640777,1.0,0.0,0.0,0.0
8757,,,,,,,,5.1271,458300.0,0.16691285081240767,2.4243323442136497,6.026706231454006,0.0,0.0,0.0,0.0
8758,,,,,,,,6.4956,483600.0,0.17326521924223073,2.557640750670241,6.297587131367292,0.0,0.0,0.0,0.0
8759,,,,,,,,8.5491,410300.0,0.1549367088607595,2.4075342465753424,6.763698630136986,0.0,0.0,0.0,0.0
8760,,,,,,,,5.0106,500001.0,0.24787180771156736,1.7690655209452202,4.290010741138561,0.0,0.0,0.0,0.0
8761,,,,,,,,5.9907,500001.0,0.19978046103183314,2.0491803278688523,4.978142076502732,0.0,0.0,0.0,0.0
8762,,,,,,,,4.7026,356800.0,0.22704658525554047,2.2807377049180326,4.530737704918033,1.0,0.0,0.0,0.0
8763,,,,,,,,6.8553,482200.0,0.1562191022345264,2.7018716577540105,6.760695187165775,0.0,0.0,0.0,0.0
8764,,,,,,,,6.9296,500001.0,0.16289945440374123,2.6937799043062203,6.138755980861244,0.0,0.0,0.0,0.0
8765,,,,,,,,6.015,488500.0,0.15934356802541028,2.884892086330935,6.794964028776978,0.0,0.0,0.0,0.0
8766,,,,,,,,5.7361,500001.0,0.15541666666666668,2.35752688172043,6.451612903225806,0.0,0.0,0.0,0.0
8767,,,,,,,,3.7778,487500.0,0.1636904761904762,2.341317365269461,6.0359281437125745,0.0,0.0,0.0,0.0
8768,,,,,,,,10.5045,500001.0,0.14538310412573674,1.9467455621301775,6.023668639053255,0.0,0.0,0.0,0.0
8769,,,,,,,,4.1071,365600.0,0.19890635680109364,2.2963374028856824,4.871254162042176,1.0,0.0,0.0,0.0
8770,,,,,,,,5.0254,350000.0,0.1717877094972067,3.129032258064516,5.774193548387097,1.0,0.0,0.0,0.0
8771,,,,,,,,3.9408,327700.0,0.2468208092485549,2.564885496183206,4.402035623409669,1.0,0.0,0.0,0.0
8772,,,,,,,,5.0951,318900.0,0.2137648131267092,2.486146095717884,5.526448362720403,1.0,0.0,0.0,0.0
8773,,,,,,,,4.875,311700.0,0.20641562064156208,2.357894736842105,5.031578947368421,1.0,0.0,0.0,0.0
8774,,,,,,,,5.9541,500001.0,0.17753856041131105,2.929368029739777,5.784386617100372,1.0,0.0,0.0,0.0
8775,,,,,,,,3.7167,308900.0,0.20465116279069767,2.637342908438061,5.017953321364453,1.0,0.0,0.0,0.0
8776,,,,,,,,4.0536,285800.0,0.2203441917639828,2.3426470588235295,4.785294117647059,1.0,0.0,0.0,0.0
8777,,,,,,,,3.2472,254700.0,0.24585152838427948,2.5924528301886793,4.320754716981132,1.0,0.0,0.0,0.0
8778,,,,,,,,4.0425,277900.0,0.22199820788530467,2.555438225976769,4.713833157338965,1.0,0.0,0.0,0.0
8779,,,,,,,,3.1648,244800.0,0.21060070671378092,2.6223021582733814,5.089928057553957,1.0,0.0,0.0,0.0
8780,,,,,,,,3.8287,279900.0,0.22503419972640218,2.7823920265780733,4.857142857142857,1.0,0.0,0.0,0.0
8781,,,,,,,,4.1477,315100.0,0.19613607727845442,2.5901639344262297,4.879098360655738,1.0,0.0,0.0,0.0
8782,,,,,,,,3.1275,286400.0,0.24021311095668288,2.191866527632951,4.5015641293013555,1.0,0.0,0.0,0.0
8783,,,,,,,,3.3958,250000.0,0.2198625858838226,2.338815789473684,5.266447368421052,1.0,0.0,0.0,0.0
8784,,,,,,,,3.5804,383800.0,0.1790946862016182,2.943833943833944,5.583638583638583,1.0,0.0,0.0,0.0
8785,,,,,,,,3.6797,271100.0,0.24615848147032238,2.066326530612245,4.233418367346939,1.0,0.0,0.0,0.0
8786,,,,,,,,8.1782,500001.0,0.14760348583877997,2.6313131313131315,6.954545454545454,0.0,0.0,0.0,0.0
8787,,,,,,,,8.3609,500001.0,0.13627564847077042,3.1002994011976046,7.733532934131737,0.0,0.0,0.0,0.0
8788,,,,,,,,8.2064,500001.0,0.14661654135338345,2.9327354260089686,7.15695067264574,0.0,0.0,0.0,0.0
8789,,,,,,,,6.9742,500001.0,0.15667841754798276,2.6513994910941476,6.4961832061068705,0.0,0.0,0.0,0.0
8790,,,,,,,,10.1241,500001.0,0.1403575503993914,2.576,7.010666666666666,0.0,0.0,0.0,0.0
8791,,,,,,,,8.0838,500001.0,0.15878760461434066,2.296474358974359,7.084935897435898,0.0,0.0,0.0,0.0
8792,,,,,,,,11.9993,500001.0,0.11971684363939204,2.582322357019064,8.324090121317157,0.0,0.0,0.0,0.0
8793,,,,,,,,10.898,500001.0,0.1278964107223989,2.871143375680581,7.9891107078039925,0.0,0.0,0.0,0.0
8794,,,,,,,,12.9758,500001.0,0.11740129517443075,3.0164233576642334,8.735401459854014,0.0,0.0,0.0,0.0
8795,,,,,,,,11.6648,500001.0,0.12143858010275572,2.6458333333333335,8.920833333333333,0.0,0.0,0.0,0.0
8796,,,,,,,,10.06,500001.0,0.13118877415938576,2.968287526427061,7.985200845665962,0.0,0.0,0.0,0.0
8797,,,,,,,,10.5536,500001.0,0.13246329526916803,2.815856777493606,7.838874680306906,0.0,0.0,0.0,0.0
8798,,,,,,,,8.0957,500001.0,0.14476827520305782,2.6733333333333333,6.976666666666667,0.0,0.0,0.0,0.0
8799,,,,,,,,10.1447,500001.0,0.13819214387127307,2.8863636363636362,7.203409090909091,0.0,0.0,0.0,0.0
8800,,,,,,,,9.821,500001.0,0.1353827182242579,3.091090425531915,7.548537234042553,0.0,0.0,0.0,0.0
8801,,,,,,,,6.3064,418300.0,0.2015525114155251,2.3069016152716593,5.359765051395008,0.0,0.0,0.0,0.0
8802,,,,,,,,7.7042,500001.0,0.15509813307802778,2.8388324873096447,6.62753807106599,0.0,0.0,0.0,0.0
8803,,,,,,,,8.5421,500001.0,0.15504495504495505,2.9835443037974683,6.3354430379746836,0.0,0.0,0.0,0.0
8804,,,,,,,,8.2831,500001.0,0.14803024273776363,2.7676565008025684,7.058988764044944,0.0,0.0,0.0,0.0
8805,,,,,,,,15.0001,500001.0,0.12065878983172217,2.941823899371069,8.783018867924529,0.0,0.0,0.0,0.0
8806,,,,,,,,10.0973,500001.0,0.13684719535783366,2.9964664310954063,7.307420494699647,0.0,0.0,0.0,0.0
8807,,,,,,,,7.6986,500001.0,0.15585357013410656,2.740293356341674,7.141501294219155,0.0,0.0,0.0,0.0
8808,,,,,,,,7.5594,500001.0,0.1953059513830679,2.0833333333333335,5.232456140350878,0.0,0.0,0.0,0.0
8809,,,,,,,,9.8091,500001.0,0.1639871382636656,2.782608695652174,6.760869565217392,0.0,0.0,0.0,0.0
8810,,,,,,,,6.6447,416800.0,0.16551246537396122,2.9455128205128207,6.170940170940171,1.0,0.0,0.0,0.0
8811,,,,,,,,6.5704,414700.0,0.15804725813642442,2.6050069541029206,6.239221140472879,1.0,0.0,0.0,0.0
8812,,,,,,,,4.6042,357300.0,0.17458563535911603,2.851203501094092,5.940919037199125,0.0,0.0,0.0,0.0
8813,,,,,,,,6.287,396400.0,0.1680923866552609,2.7640750670241285,6.2680965147453085,0.0,0.0,0.0,0.0
8814,,,,,,,,9.8214,500001.0,0.14019792648444862,2.754039497307002,7.619389587073608,0.0,0.0,0.0,0.0
8815,,,,,,,,9.267,500001.0,0.1328437917222964,2.708010335917313,7.741602067183463,0.0,0.0,0.0,0.0
8816,,,,,,,,11.6677,500001.0,0.125,2.5774647887323945,7.605633802816901,0.0,0.0,0.0,0.0
8817,,,,,,,,10.1357,500001.0,0.13022798097424962,2.7890818858560795,7.564516129032258,0.0,0.0,0.0,0.0
8818,,,,,,,,6.887,500001.0,0.15151515151515152,2.443396226415094,5.915094339622642,1.0,0.0,0.0,0.0
8819,,,,,,,,2.4432,200000.0,0.3474341192787795,1.9840954274353877,2.8667992047713717,1.0,0.0,0.0,0.0
8820,,,,,,,,1.6081,288900.0,0.318753142282554,1.8684654300168635,3.354131534569983,1.0,0.0,0.0,0.0
8821,,,,,,,,3.0349,266700.0,0.2902033271719039,1.9243379571248425,3.41109709962169,1.0,0.0,0.0,0.0
